,total_cases,year,weekofyear,week_start_date,month,fall,spring,summer,winter,station_avg_temp_c,station_max_temp_c,station_min_temp_c,reanalysis_tdtr_k,reanalysis_specific_humidity_g_per_kg,reanalysis_precip_amt_kg_per_m2,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,ndvi_average,ndvi_average_cat,grassy,soily,watery,station_avg_temp_c_shift,station_max_temp_c_shift,station_min_temp_c_shift,reanalysis_tdtr_k_shift,reanalysis_specific_humidity_g_per_kg_shift,reanalysis_precip_amt_kg_per_m2_shift,grassy_shift,soily_shift,watery_shift,station_max_temp_c_shift_18,station_min_temp_c_shift_18,station_avg_temp_c_shift_18,reanalysis_tdtr_k_shift_8,reanalysis_specific_humidity_g_per_kg_shift_12,reanalysis_precip_amt_kg_per_m2_shift_8,grassy_shift_20,soily_shift_20,watery_shift_20
460,20,1999.0,20.0,1999-05-21,5,0,1,0,0,27.82857143,33.3,23.3,3.185714286,16.65142857,22.1,0.059419999999999994,0.09066667,0.1944714,0.1691571,0.1284287925,soily,0,1,0,28.22857143,33.9,22.2,2.085714286,16.79571429,13.3,0.0,1.0,0.0,29.87222222222222,20.772222222222222,25.307936508333334,2.79464285725,14.748214285833333,8.388750000000014,0.0,0.8,0.2
461,13,1999.0,21.0,1999-05-28,5,0,1,0,0,28.38571429,33.3,24.4,2.214285714,17.63857143,18.64,0.07712,0.0738,0.1826429,0.1713286,0.126222875,soily,0,1,0,26.95714286,32.8,21.7,2.585714286,15.96714286,14.280000000000001,0.0,1.0,0.0,30.08888888888889,20.744444444444444,25.384920635555556,2.7428571429999997,14.893333333333333,9.486250000000014,0.0,0.85,0.15
462,11,1999.0,22.0,1999-06-04,6,0,0,1,0,28.41428571,33.3,23.9,3.257142857,17.64428571,6.600000000000001,0.04023333,-0.012700000000000003,0.1208833,0.09056667,0.059745825,watery,0,0,1,27.82857143,33.3,23.3,3.185714286,16.65142857,22.1,0.0,1.0,0.0,30.366666666666667,20.927777777777777,25.538095238888886,2.7857142858749997,15.2398809525,11.861250000000013,0.0,0.85,0.15
463,16,1999.0,23.0,1999-06-11,6,0,0,1,0,27.91428571,33.9,22.8,2.5,17.85428571,24.8,0.0499,0.0499,0.07223333,0.08013333,0.063041665,watery,0,0,1,28.38571429,33.3,24.4,2.214285714,17.63857143,18.64,0.0,1.0,0.0,30.550000000000004,21.11111111111111,25.72698412777778,2.773214285875,15.482261905000001,13.078750000000014,0.0,0.85,0.15
464,11,1999.0,24.0,1999-06-18,6,0,0,1,0,27.7,31.7,23.9,2.385714286,17.98285714,30.1,0.04704,0.06756667,0.11848329999999999,0.09545,0.08213499249999999,soily,0,1,0,28.41428571,33.3,23.9,3.257142857,17.64428571,6.600000000000001,0.0,0.0,1.0,30.827777777777776,21.266666666666666,25.923015873333334,2.85714285725,15.791309523333332,11.878750000000014,0.0,0.85,0.15
465,7,1999.0,25.0,1999-06-25,6,0,0,1,0,27.21428571,31.1,22.8,1.942857143,17.84428571,81.61,0.03241,0.013749999999999998,0.0755,0.13685,0.0646275,watery,0,0,1,27.91428571,33.9,22.8,2.5,17.85428571,24.8,0.0,0.0,1.0,31.166666666666668,21.455555555555556,26.13095238111111,2.7196428572499998,16.092142856666666,13.383750000000015,0.0,0.85,0.15
466,17,1999.0,26.0,1999-07-02,7,0,0,1,0,28.44285714,31.7,25.0,2.342857143,18.05142857,25.74,0.03709,0.063,0.1645714,0.1307143,0.098843925,soily,0,1,0,27.7,31.7,23.9,2.385714286,17.98285714,30.1,0.0,1.0,0.0,31.383333333333333,21.794444444444444,26.369841270000002,2.617857143,16.368095237499997,16.896250000000016,0.0,0.85,0.15
467,14,1999.0,27.0,1999-07-09,7,0,0,1,0,27.4,31.1,22.8,2.357142857,17.29571429,55.1,0.09746667,0.08616667,0.1838571,0.1788857,0.136594035,soily,0,1,0,27.21428571,31.1,22.8,1.942857143,17.84428571,81.61,0.0,0.0,1.0,31.477777777777774,21.983333333333334,26.53015873,2.51964285725,16.544047618333334,26.428750000000015,0.0,0.8,0.2
468,13,1999.0,28.0,1999-07-16,7,0,0,1,0,27.27142857,32.8,23.3,2.5,17.80428571,58.2,0.0545,0.067425,0.1345667,0.09766,0.08853792499999999,soily,0,1,0,28.44285714,31.7,25.0,2.342857143,18.05142857,25.74,0.0,1.0,0.0,31.633333333333333,22.322222222222223,26.774603174444444,2.551785714375,16.819523808333333,27.983750000000015,0.0,0.8,0.2
469,15,1999.0,29.0,1999-07-23,7,0,0,1,0,26.7,31.1,21.7,2.0,18.32285714,66.52,0.1169,0.0494,0.2071143,0.1935286,0.14173572499999998,soily,0,1,0,27.4,31.1,22.8,2.357142857,17.29571429,55.1,0.0,1.0,0.0,31.727777777777778,22.444444444444443,26.907936507777777,2.52321428575,17.096309523333332,33.086250000000014,0.0,0.8,0.2
470,30,1999.0,30.0,1999-07-30,7,0,0,1,0,28.1,32.8,23.9,2.471428571,17.90285714,32.44,0.010099999999999998,0.089,0.2987143,0.1783571,0.14404285,soily,0,1,0,27.27142857,32.8,23.3,2.5,17.80428571,58.2,0.0,1.0,0.0,31.916666666666668,22.59444444444445,27.03650793611111,2.4375,17.257619046666665,37.59875000000002,0.0,0.8,0.2
471,25,1999.0,31.0,1999-08-06,8,0,0,1,0,28.37142857,32.8,22.8,2.428571429,18.55714286,29.35,-0.07305,0.020225,0.1632429,0.1692429,0.0699152,soily,0,1,0,26.7,31.1,21.7,2.0,18.32285714,66.52,0.0,1.0,0.0,31.916666666666668,22.655555555555555,27.137301586666666,2.4107142857499997,17.487738094166666,43.583750000000016,0.0,0.8,0.2
472,40,1999.0,32.0,1999-08-13,8,0,0,1,0,28.08571429,31.7,23.9,1.842857143,18.21285714,61.7,-0.007440000000000009,0.11395,0.2125714,0.1689143,0.12199892499999998,soily,0,1,0,28.1,32.8,23.9,2.471428571,17.90285714,32.44,0.0,1.0,0.0,32.038888888888884,22.81111111111111,27.272222221666667,2.3125,17.57999999833333,46.81375000000001,0.0,0.8,0.2
473,44,1999.0,33.0,1999-08-20,8,0,0,1,0,28.37142857,31.7,25.0,2.028571429,18.33285714,46.2,0.01015,0.0687,0.1973,0.1710857,0.111808925,soily,0,1,0,28.37142857,32.8,22.8,2.428571429,18.55714286,29.35,0.0,1.0,0.0,32.16111111111111,22.87222222222222,27.418253967777776,2.303571428625,17.795833331666667,47.382500000000014,0.0,0.8,0.2
474,25,1999.0,34.0,1999-08-27,8,0,0,1,0,27.85714286,33.9,23.9,2.142857143,18.36,61.8,-0.014650000000000003,0.03655,0.1689,0.1532571,0.086014275,soily,0,1,0,28.08571429,31.7,23.9,1.842857143,18.21285714,61.7,0.0,1.0,0.0,32.288888888888884,23.02777777777778,27.555555555555557,2.23571428575,17.925952379166667,51.33250000000002,0.0,0.8,0.2
475,21,1999.0,35.0,1999-09-03,9,1,0,0,0,28.18571429,32.8,23.9,1.985714286,18.41,25.74,0.007773334,-0.033100000000000004,0.2106571,0.1876,0.09323260850000001,soily,0,1,0,28.37142857,31.7,25.0,2.028571429,18.33285714,46.2,0.0,1.0,0.0,32.38333333333333,23.244444444444444,27.72142857111111,2.2464285715,17.983809521666664,46.906250000000014,0.0,0.85,0.15
476,48,1999.0,36.0,1999-09-10,9,1,0,0,0,28.3,31.7,25.0,2.214285714,18.31,40.7,0.087,0.06035,0.0897,0.0988,0.0839625,soily,0,1,0,27.85714286,33.9,23.9,2.142857143,18.36,61.8,0.0,1.0,0.0,32.477777777777774,23.305555555555557,27.773809523888886,2.2214285715,18.043452379166666,51.413750000000014,0.0,0.85,0.15
477,56,1999.0,37.0,1999-09-17,9,1,0,0,0,28.41428571,33.9,24.4,2.157142857,18.71,34.13,-0.012100000000000007,0.067475,0.1585833,0.1250857,0.084761,soily,0,1,0,28.18571429,32.8,23.9,1.985714286,18.41,25.74,0.0,1.0,0.0,32.53888888888889,23.4,27.85714285722222,2.1750000001250003,18.089761903333333,47.74375000000001,0.0,0.85,0.15
478,60,1999.0,38.0,1999-09-24,9,1,0,0,0,28.45714286,32.2,24.4,2.7,18.21428571,30.4,0.08305,0.06535,0.1360286,0.1046286,0.09726430000000001,soily,0,1,0,28.3,31.7,25.0,2.214285714,18.31,40.7,0.0,1.0,0.0,32.416666666666664,23.555555555555557,27.86111111111111,2.139285714375,18.117023808333332,45.55625000000001,0.0,0.85,0.15
479,45,1999.0,39.0,1999-10-01,10,1,0,0,0,28.71428571,34.4,23.9,2.214285714,18.34571429,64.72,0.05016667,0.03946667,0.1699833,0.1612833,0.105224985,soily,0,1,0,28.41428571,33.9,24.4,2.157142857,18.71,34.13,0.0,1.0,0.0,32.477777777777774,23.705555555555556,27.94206349166667,2.1589285715,18.189166665833334,41.507500000000014,0.0,0.85,0.15
480,55,1999.0,40.0,1999-10-08,10,1,0,0,0,28.0,32.8,23.3,1.942857143,18.12,22.37,0.1322,0.013833330000000005,0.2102286,0.1405857,0.1242119075,soily,0,1,0,28.45714286,32.2,24.4,2.7,18.21428571,30.4,0.0,1.0,0.0,32.416666666666664,23.766666666666666,27.976984126666665,2.187500000125,18.202738094166666,41.25250000000002,0.0,0.85,0.15
481,32,1999.0,41.0,1999-10-15,10,1,0,0,0,27.17142857,31.1,23.3,1.957142857,17.30428571,41.31,-0.0864,0.12685,0.09071667,0.05796667,0.047283334999999996,watery,0,0,1,28.71428571,34.4,23.9,2.214285714,18.34571429,64.72,0.0,1.0,0.0,32.47777777777778,23.738888888888887,27.995238094444446,2.16071428575,18.290238094166668,45.67375000000001,0.0,0.85,0.15
482,46,1999.0,42.0,1999-10-22,10,1,0,0,0,26.75714286,31.1,23.9,1.857142857,18.31571429,40.8,0.022009999999999995,-0.03680000000000001,0.036000000000000004,0.03747500000000001,0.014671249999999999,watery,0,0,1,28.0,32.8,23.3,1.942857143,18.12,22.37,0.0,1.0,0.0,32.45,23.705555555555556,27.972222221666666,2.17321428575,18.316547618333335,40.757500000000014,0.0,0.85,0.15
483,61,1999.0,43.0,1999-10-29,10,1,0,0,0,27.67142857,32.2,23.3,2.185714286,18.74285714,138.1,0.08606,0.009325000000000007,0.1754833,0.07245714,0.08583136,soily,0,1,0,27.17142857,31.1,23.3,1.957142857,17.30428571,41.31,0.0,0.0,1.0,32.294444444444444,23.733333333333334,27.930952380555553,2.16428571425,18.231666665833334,40.146250000000016,0.0,0.8,0.2
484,42,1999.0,44.0,1999-11-05,11,1,0,0,0,27.44285714,32.2,23.9,1.885714286,18.01428571,24.52,0.06275,0.1034,0.1734571,0.1658833,0.1263726,soily,0,1,0,26.75714286,31.1,23.9,1.857142857,18.31571429,40.8,0.0,0.0,1.0,32.261111111111106,23.733333333333334,27.87857142833333,2.1285714285,18.266071428333333,37.521250000000016,0.0,0.8,0.2
485,37,1999.0,45.0,1999-11-12,11,1,0,0,0,26.88571429,30.6,23.9,2.042857143,17.29857143,53.27,0.1235,0.095575,0.08925,0.08956667,0.0994729175,soily,0,1,0,27.67142857,32.2,23.3,2.185714286,18.74285714,138.1,0.0,1.0,0.0,32.32222222222222,23.76111111111111,27.90396825388889,2.1535714285,18.281547618333335,51.56625000000001,0.0,0.85,0.15
486,43,1999.0,46.0,1999-11-19,11,1,0,0,0,26.71428571,30.6,22.8,1.814285714,17.81714286,104.51,-0.0454,0.0747,0.05148,0.039433330000000016,0.030053332500000002,watery,0,0,1,27.44285714,32.2,23.9,1.885714286,18.01428571,24.52,0.0,1.0,0.0,32.349999999999994,23.700000000000003,27.848412698333334,2.1125000000000003,18.264999999166665,49.54375000000002,0.0,0.85,0.15
487,34,1999.0,47.0,1999-11-26,11,1,0,0,0,26.6,31.7,23.3,1.9,17.87,140.2,0.0004999999999999935,0.0712,0.1077,0.08874,0.067035,soily,0,1,0,26.88571429,30.6,23.9,2.042857143,17.29857143,53.27,0.0,1.0,0.0,32.32222222222222,23.76111111111111,27.819841269999998,2.09821428575,18.17880952333333,51.936250000000015,0.0,0.9,0.1
488,40,1999.0,48.0,1999-12-03,12,0,0,0,1,26.1,30.6,21.1,3.257142857,16.20714286,8.7,0.1536,0.104775,0.1132333,0.09898571,0.11764850249999999,soily,0,1,0,26.71428571,30.6,22.8,1.814285714,17.81714286,104.51,0.0,0.0,1.0,32.2,23.733333333333334,27.788888888888888,1.9875,18.133571428333333,61.20000000000002,0.0,0.85,0.15
489,25,1999.0,49.0,1999-12-10,12,0,0,0,1,24.92857143,28.9,21.7,1.4,15.41571429,107.84,0.13287,0.0881,0.2564667,0.2146,0.17300917500000002,grassy,1,0,0,26.6,31.7,23.3,1.9,17.87,140.2,0.0,1.0,0.0,32.233333333333334,23.82222222222222,27.783333333333335,1.9482142857499998,18.088571428333335,70.63500000000002,0.0,0.85,0.15
490,16,1999.0,50.0,1999-12-17,12,0,0,0,1,24.94285714,28.3,20.6,1.814285714,13.73,8.779999999999998,0.10558,0.078075,0.1300286,0.07642857,0.0975280425,soily,0,1,0,26.1,30.6,21.1,3.257142857,16.20714286,8.7,0.0,1.0,0.0,32.111111111111114,23.666666666666668,27.67222222222222,2.1125,17.913333333333334,68.92625000000001,0.0,0.85,0.15
491,17,1999.0,51.0,1999-12-24,12,0,0,0,1,24.84285714,27.8,21.7,1.8,14.43714286,14.5,0.1088,0.12705,0.1088714,0.09908571,0.1109517775,soily,0,1,0,24.92857143,28.9,21.7,1.4,15.41571429,107.84,1.0,0.0,0.0,31.894444444444446,23.605555555555554,27.480952381111113,2.042857142875,17.638809524166664,77.24250000000002,0.05,0.8,0.15
492,17,2000.0,52.0,2000-01-01,1,0,0,0,1,25.47142857,29.4,21.1,2.642857143,15.25714286,12.34,-0.1336,-0.06122499999999999,0.1682,0.08631111,0.014921527500000004,watery,0,0,1,24.94285714,28.3,20.6,1.814285714,13.73,8.779999999999998,0.0,1.0,0.0,31.70555555555556,23.422222222222224,27.30634920611111,2.0375,17.265119048333336,73.24000000000001,0.05,0.8,0.15
493,16,2000.0,1.0,2000-01-08,1,0,0,0,1,25.12857143,29.4,21.7,1.9,15.72285714,32.3,0.20635,0.1613,0.1398833,0.09583333,0.1508416575,soily,0,1,0,24.84285714,27.8,21.7,1.8,14.43714286,14.5,0.0,1.0,0.0,31.488888888888887,23.23888888888889,27.110317459999997,1.98928571425,16.9394047625,57.79000000000002,0.05,0.8,0.15
494,23,2000.0,2.0,2000-01-15,1,0,0,0,1,25.11428571,28.3,21.7,2.057142857,14.61285714,47.1,0.337,0.30784999999999996,0.2466857,0.1686286,0.26504107499999996,grassy,1,0,0,25.47142857,29.4,21.1,2.642857143,15.25714286,12.34,0.0,0.0,1.0,31.238888888888894,23.083333333333332,26.977777777222222,2.083928571375,16.700833334166667,56.26750000000001,0.05,0.75,0.2
495,18,2000.0,3.0,2000-01-22,1,0,0,0,1,23.61428571,27.2,20.0,1.842857143,12.61,14.7,0.353,0.3073,0.3262714,0.2914286,0.3195,grassy,1,0,0,25.12857143,29.4,21.7,1.9,15.72285714,32.3,0.0,1.0,0.0,31.049999999999997,22.961111111111112,26.807936507222223,2.0660714285,16.56904762,53.646250000000016,0.05,0.75,0.2
496,18,2000.0,4.0,2000-01-29,1,0,0,0,1,22.84285714,28.3,17.8,3.1,11.96428571,0.6999999999999993,0.3419,0.22800000000000004,0.32975,0.38142,0.32026750000000004,grassy,1,0,0,25.11428571,28.3,21.7,2.057142857,14.61285714,47.1,1.0,0.0,0.0,30.86111111111111,22.77777777777778,26.63095238,2.096428571375,16.260476190833334,46.47000000000001,0.1,0.7,0.2
497,9,2000.0,5.0,2000-02-05,2,0,0,0,1,25.17142857,30.0,20.6,2.242857143,14.21285714,2.0199999999999996,0.2945499999999999,0.2239,0.2389333,0.1607,0.22952082499999998,grassy,1,0,0,23.61428571,27.2,20.0,1.842857143,12.61,14.7,1.0,0.0,0.0,30.488888888888894,22.53333333333333,26.36428571333333,2.0892857142500003,15.7494047625,30.782500000000013,0.15,0.65,0.2
498,7,2000.0,6.0,2000-02-12,2,0,0,0,1,24.92857143,30.0,20.6,2.114285714,14.65285714,2.6000000000000014,0.10828333999999999,0.1061,0.2147429,0.1499286,0.14476371,soily,0,1,0,22.84285714,28.3,17.8,3.1,11.96428571,0.6999999999999993,1.0,0.0,0.0,30.272222222222222,22.166666666666668,26.052380951111115,2.069642857125,15.245238095833335,29.782500000000017,0.2,0.6,0.2
499,7,2000.0,7.0,2000-02-19,2,0,0,0,1,25.2,30.0,21.1,2.357142857,14.61857143,3.1000000000000014,0.1931667,0.17314,0.1632714,0.08688571,0.1541159525,soily,0,1,0,25.17142857,30.0,20.6,2.242857143,14.21285714,2.0199999999999996,1.0,0.0,0.0,30.02777777777778,21.983333333333334,25.855555554444447,2.1750000000000003,14.988095238333335,16.555000000000014,0.25,0.55,0.2
500,4,2000.0,8.0,2000-02-26,2,0,0,0,1,24.77142857,28.3,20.6,1.985714286,13.67,13.41,0.127,0.20750000000000002,0.1507571,0.1469167,0.15804345,soily,0,1,0,24.92857143,30.0,20.6,2.114285714,14.65285714,2.6000000000000014,0.0,1.0,0.0,29.872222222222224,21.833333333333332,25.68492063388889,2.2125000000000004,14.724404761666667,15.782500000000013,0.25,0.55,0.2
501,3,2000.0,9.0,2000-03-04,3,0,1,0,0,24.52857143,29.4,20.0,2.471428571,13.58714286,14.910000000000002,0.17025,0.19620000000000004,0.2178,0.1580429,0.185573225,grassy,1,0,0,25.2,30.0,21.1,2.357142857,14.61857143,3.1000000000000014,0.0,1.0,0.0,29.811111111111114,21.711111111111112,25.575396824444443,2.282142857125,14.453452380833333,14.357500000000014,0.25,0.55,0.2
502,2,2000.0,10.0,2000-03-11,3,0,1,0,0,24.0,29.4,19.4,3.028571429,11.71571429,1.1000000000000014,0.3779,0.22000000000000003,0.16348,0.1562286,0.22940215000000003,grassy,1,0,0,24.77142857,28.3,20.6,1.985714286,13.67,13.41,0.0,1.0,0.0,29.65555555555556,21.52777777777778,25.46507936388889,2.2,14.242023809166666,14.491250000000015,0.25,0.55,0.2
503,8,2000.0,11.0,2000-03-18,3,0,1,0,0,25.07142857,28.9,21.1,2.357142857,12.73857143,3.289999999999999,0.2311,0.230875,0.1591,0.0873,0.17709375000000002,grassy,1,0,0,24.52857143,29.4,20.0,2.471428571,13.58714286,14.910000000000002,1.0,0.0,0.0,29.5,21.344444444444445,25.290476189444444,2.271428571375,14.089642856666666,12.317500000000013,0.3,0.55,0.15
504,3,2000.0,12.0,2000-03-25,3,0,1,0,0,24.8,29.4,19.4,2.328571429,12.93,6.799999999999997,0.2204,0.19690000000000002,0.2298571,0.1853,0.20811427500000002,grassy,1,0,0,24.0,29.4,19.4,3.028571429,11.71571429,1.1000000000000014,1.0,0.0,0.0,29.34444444444445,21.094444444444445,25.099206348333333,2.392857142875,13.921785714166665,6.567500000000015,0.35,0.55,0.1
505,1,2000.0,13.0,2000-04-01,4,0,1,0,0,24.4,28.9,20.0,4.071428571,12.63714286,5.140000000000001,0.215284,0.1460667,0.25795,0.2118429,0.20778590000000002,grassy,1,0,0,25.07142857,28.9,21.1,2.357142857,12.73857143,3.289999999999999,1.0,0.0,0.0,29.25,20.938888888888886,24.998412697222225,2.457142857125,13.780238095,5.1412500000000145,0.4,0.5,0.1
506,1,2000.0,14.0,2000-04-08,4,0,1,0,0,25.58571429,30.6,21.7,2.557142857,15.05857143,17.9,0.2050333,0.04636667,0.1806286,0.2042857,0.15907856750000002,soily,0,1,0,24.8,29.4,19.4,2.328571429,12.93,6.799999999999997,1.0,0.0,0.0,29.18333333333333,20.75,24.892063491111113,2.3607142857500003,13.586309523333334,5.903750000000015,0.45,0.45,0.1
507,2,2000.0,15.0,2000-04-15,4,0,1,0,0,25.97142857,30.6,20.6,3.542857143,14.65,5.300000000000001,0.07435,0.102575,0.1650857,0.1372286,0.11980982500000001,soily,0,1,0,24.4,28.9,20.0,4.071428571,12.63714286,5.140000000000001,1.0,0.0,0.0,29.02777777777778,20.56666666666667,24.76984126888889,2.58928571425,13.329166666666667,6.293750000000015,0.5,0.4,0.1
508,3,2000.0,16.0,2000-04-22,4,0,1,0,0,25.8,29.4,20.6,2.228571429,14.27142857,14.9,-0.287,0.0767,0.08985,0.07655714,-0.010973214999999998,watery,0,0,1,25.58571429,30.6,21.7,2.557142857,15.05857143,17.9,0.0,1.0,0.0,29.02777777777778,20.6,24.741269840555557,2.6446428571250005,13.366309524166667,8.206250000000015,0.5,0.45,0.05
509,3,2000.0,17.0,2000-04-29,4,0,1,0,0,26.92857143,32.2,22.2,3.2,15.62285714,5.0,0.1544,0.13275,0.2154143,0.1837429,0.17157679999999997,grassy,1,0,0,25.97142857,30.6,20.6,3.542857143,14.65,5.300000000000001,0.0,1.0,0.0,29.122222222222224,20.53888888888889,24.799206348333332,2.792857142875,13.536309524166667,8.481250000000015,0.5,0.45,0.05
510,2,2000.0,18.0,2000-05-06,5,0,1,0,0,27.14285714,32.2,21.7,2.442857143,15.48,3.3999999999999986,0.1302,0.1127,0.1250143,0.1334571,0.12534285,soily,0,1,0,25.8,29.4,20.6,2.228571429,14.27142857,14.9,0.0,0.0,1.0,29.18333333333333,20.538888888888888,24.84682539611111,2.8232142857499998,13.728571429166665,8.667500000000015,0.5,0.4,0.1
511,0,2000.0,19.0,2000-05-13,5,0,1,0,0,26.64285714,30.6,22.2,2.771428571,15.63857143,16.35,0.11803000000000001,0.09815,0.1490857,0.1343857,0.12491285,soily,0,1,0,26.92857143,32.2,22.2,3.2,15.62285714,5.0,1.0,0.0,0.0,29.42777777777778,20.566666666666666,24.962698412222224,2.9142857143750005,13.846071429166669,7.428750000000014,0.5,0.4,0.1
512,0,2000.0,20.0,2000-05-20,5,0,1,0,0,26.6,32.2,21.1,2.642857143,15.91857143,10.060000000000002,0.0865,0.08775,0.1752833,0.1601286,0.127415475,soily,0,1,0,27.14285714,32.2,21.7,2.442857143,15.48,3.3999999999999986,0.0,1.0,0.0,29.583333333333332,20.6,25.055555554999998,2.841071428625,13.915000000833333,7.716250000000014,0.5,0.4,0.1
513,2,2000.0,21.0,2000-05-27,5,0,1,0,0,26.81428571,31.1,22.8,2.914285714,16.23714286,13.8,0.1882,0.1144,0.1839857,0.1126714,0.149814275,soily,0,1,0,26.64285714,30.6,22.2,2.771428571,15.63857143,16.35,0.0,1.0,0.0,29.649999999999995,20.62777777777778,25.13968253888889,2.892857142875,14.000000000833333,9.348750000000013,0.5,0.4,0.1
514,2,2000.0,22.0,2000-06-03,6,0,0,1,0,27.55714286,32.2,23.3,2.428571429,16.58714286,17.1,0.0849,0.11876,0.20226,0.1301571,0.134019275,soily,0,1,0,26.6,32.2,21.1,2.642857143,15.91857143,10.060000000000002,0.0,1.0,0.0,29.866666666666667,20.594444444444445,25.222222221666666,2.932142857125,14.187380953333333,9.756250000000016,0.5,0.45,0.05
515,0,2000.0,23.0,2000-06-10,6,0,0,1,0,27.85714286,31.7,23.3,2.457142857,17.03428571,10.95,0.1459,0.138175,0.1687286,0.1188429,0.142911625,soily,0,1,0,26.81428571,31.1,22.8,2.914285714,16.23714286,13.8,0.0,1.0,0.0,30.083333333333332,20.75,25.399999999444447,2.7875,14.408214286666668,10.838750000000015,0.5,0.45,0.05
516,6,2000.0,24.0,2000-06-17,6,0,0,1,0,27.98571429,32.8,23.3,2.357142857,16.45428571,21.3,0.1097,0.0902,0.2046833,0.1521833,0.13919165,soily,0,1,0,27.55714286,32.2,23.3,2.428571429,16.58714286,17.1,0.0,1.0,0.0,30.300000000000004,21.055555555555557,25.661904761666666,2.7714285715,14.814166667500002,10.738750000000014,0.45,0.5,0.05
517,3,2000.0,25.0,2000-06-24,6,0,0,1,0,27.42857143,31.1,23.9,2.328571429,17.28857143,30.64,0.1431,0.1623333,0.2898,0.2421286,0.20934047500000003,grassy,1,0,0,27.85714286,31.7,23.3,2.457142857,17.03428571,10.95,0.0,1.0,0.0,30.394444444444446,21.205555555555556,25.81111111111111,2.6357142857499998,15.1721428575,11.445000000000014,0.4,0.55,0.05
518,6,2000.0,26.0,2000-07-01,7,0,0,1,0,27.77142857,31.7,23.3,2.157142857,16.70571429,19.02,0.11045,0.1341,0.1740429,0.1527333,0.14283155,soily,0,1,0,27.98571429,32.8,23.3,2.357142857,16.45428571,21.3,0.0,1.0,0.0,30.550000000000004,21.355555555555558,25.980952381111113,2.65178571425,15.465833333333334,12.245000000000015,0.35,0.6,0.05
519,2,2000.0,27.0,2000-07-08,7,0,0,1,0,27.97142857,31.1,24.4,2.285714286,17.23857143,12.7,0.0812,0.07275,0.1071,0.062483330000000004,0.0808833325,soily,0,1,0,27.42857143,31.1,23.9,2.328571429,17.28857143,30.64,1.0,0.0,0.0,30.61111111111111,21.51111111111111,26.104761905,2.5428571428749995,15.853452380833332,15.450000000000015,0.35,0.6,0.05
520,3,2000.0,28.0,2000-07-15,7,0,0,1,0,28.27142857,32.2,24.4,2.285714286,17.24571429,16.7,0.17185,0.17685,0.2847857,0.2321714,0.21641427500000002,grassy,1,0,0,27.77142857,31.7,23.3,2.157142857,16.70571429,19.02,0.0,1.0,0.0,30.799999999999997,21.66111111111111,26.271428571666668,2.5071428571250003,15.990714285833333,17.402500000000014,0.35,0.6,0.05
521,2,2000.0,29.0,2000-07-22,7,0,0,1,0,28.52857143,32.8,23.3,2.9,17.46285714,23.18,0.22305,0.18965,0.2902,0.2455143,0.237103575,grassy,1,0,0,27.97142857,31.1,24.4,2.285714286,17.23857143,12.7,0.0,1.0,0.0,30.894444444444446,21.905555555555555,26.46269841277778,2.4464285715,16.206428571666667,16.946250000000017,0.35,0.6,0.05
522,4,2000.0,30.0,2000-07-29,7,0,0,1,0,28.32857143,32.8,23.9,2.357142857,17.33285714,19.7,0.1667,0.3276,0.2619143,0.2189714,0.24379642499999998,grassy,1,0,0,28.27142857,32.2,24.4,2.285714286,17.24571429,16.7,1.0,0.0,0.0,31.049999999999997,22.183333333333334,26.700000000000003,2.401785714375,16.454285715,17.776250000000015,0.4,0.55,0.05
523,5,2000.0,31.0,2000-08-05,8,0,0,1,0,28.21428571,33.3,22.8,2.328571429,17.84571429,33.7,0.13025,0.1474,0.12684,0.1106,0.1287725,soily,0,1,0,28.52857143,32.8,23.3,2.9,17.46285714,23.18,1.0,0.0,0.0,31.26666666666667,22.305555555555557,26.89206349222222,2.400000000125,16.607619048333333,18.948750000000015,0.4,0.55,0.05
524,2,2000.0,32.0,2000-08-12,8,0,0,1,0,28.27142857,32.8,22.8,2.514285714,18.00428571,60.66,0.14415,0.1204667,0.2751571,0.2257571,0.19138272499999998,grassy,1,0,0,28.32857143,32.8,23.9,2.357142857,17.33285714,19.7,1.0,0.0,0.0,31.45555555555556,22.555555555555557,27.088095238333334,2.3910714286249997,16.76202381,19.273750000000014,0.4,0.55,0.05
525,9,2000.0,33.0,2000-08-19,8,0,0,1,0,28.61428571,32.8,23.9,2.2,18.06714286,27.72,0.17645,0.1304,0.2522,0.2054571,0.19112677499999997,grassy,1,0,0,28.21428571,33.3,22.8,2.328571429,17.84571429,33.7,0.0,1.0,0.0,31.699999999999996,22.711111111111112,27.299999999999997,2.3750000001250005,16.945952381666668,22.117500000000014,0.35,0.6,0.05
526,2,2000.0,34.0,2000-08-26,8,0,0,1,0,28.72857143,32.8,23.9,2.828571429,18.03857143,29.66,0.2156667,0.1542333,0.1988667,0.1828714,0.18790952500000002,grassy,1,0,0,28.27142857,32.8,22.8,2.514285714,18.00428571,60.66,1.0,0.0,0.0,31.822222222222226,22.772222222222222,27.44920634888889,2.3946428572500005,17.119761905,27.037500000000016,0.35,0.6,0.05
